category,faam_property,type,value,base_url
metadata,label,string,opera singer,
metadata,description,string,singer who sings in operas,
metadata,aliases,string,operatic singer,
metadata,aliases,string,opera singer,
metadata,qid,externalid,Q2865819,http://wwww.wikidata.org/entity/
metadata,nodegoat_id,id,15990977,
