category,faam_property,type,value,base_url,label
metadata,label,string,ma non troppo,,
metadata,label,string,ma non troppo,,
metadata,description,string,"musical symbol indicating ""but not too much""",,
metadata,id,id,oE7xvdKH,,
metadata,nodegoat_id,id,15992218,,
metadata,qid,externalid,Q2517964,http://wwww.wikidata.org/entity/,
metadata,aliases,string,non troppo,,
metadata,aliases,string,ma non troppo,,
statements,subclass of,item,WT9AcUBt,,tempo
statements,instance of,item,N2f5NSgz,,musical notation
statements,used by,item,fkHJwpoD,,composer
statements,used by,item,2ZAuwsSp,,conductor
statements,used by,item,45qo3Fj3,,music editor
