category,faam_property,type,value,base_url,label
metadata,label,string,La reine de Chypre,,
metadata,label,string,La reine de Chypre,,
metadata,description,string,opera by Jacques Fromental Halévy,,
metadata,nodegoat_id,id,16000800,,
metadata,aliases,string,La reine de Chypre,,
metadata,qid,externalid,Q3185464,http://wwww.wikidata.org/entity/,
statements,IMSLP ID,externalid,"La reine de Chypre (Halévy, Fromental)",https://imslp.org/wiki/,
statements,VIAF ID,externalid,173951247,https://viaf.org/viaf/,
statements,form of creative work,item,hxYumS2J,,opera
statements,creator,item,U6xhouYu,,Fromental Halévy
