category,faam_property,type,value,base_url,label
metadata,label,string,"Popule meus, IGP 76",,
metadata,description,string,motet by Giovanni Pierluigi da Palestrina,,
metadata,aliases,string,Popule meus,,
metadata,qid,externalid,Q124310762,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,16002010,,
statements,IMSLP ID,externalid,"Popule meus, IGP 76 (Palestrina, Giovanni Pierluigi da)",https://imslp.org/wiki/,
statements,VIAF ID,externalid,176995664,https://viaf.org/viaf/,
statements,form of creative work,item,ik3NwdWW,,motet
statements,form of creative work,item,BdJHjaCE,,liturgical music
statements,creator,item,nHfR4BAi,,Giovanni Pierluigi da Palestrina
statements,adapted by,item,jZ5Za9W2,,Napoléon Joseph Ney
