category,faam_property,type,value,base_url,label
metadata,label,string,ad libitum,,
metadata,label,string,ad libitum,,
metadata,description,string,"Latin expression for ""at one's pleasure""",,
metadata,nodegoat_id,id,15996318,,
metadata,qid,externalid,Q310735,http://wwww.wikidata.org/entity/,
metadata,aliases,string,ad lib,,
metadata,aliases,string,ad libitum,,
statements,subclass of,item,A4NPbBsi,,ornament
statements,instance of,item,N2f5NSgz,,musical notation
statements,instance of,item,BH3QSV35,,musical concept
statements,instance of,item,Zo5CHoti,,musical improvisation
statements,musical parameter,item,Cf64Khds,,pitch
statements,musical parameter,item,72sFir89,,duration
statements,used by,item,GoiPpGap,,performing artist
statements,used by,item,fkHJwpoD,,composer
