category,faam_property,type,value,base_url,label
metadata,label,string,Sonata K. 432,,
metadata,label,string,"Keyboard Sonata in G major, K.432",,
metadata,description,string,sonata by Domenico Scarlatti,,
metadata,id,id,8HABA8Ff,,
metadata,nodegoat_id,id,16003825,,
metadata,aliases,string,"Keyboard Sonata in G major, L.288",,
metadata,aliases,string,Sonata K. 432,,
metadata,qid,externalid,Q67200003,http://wwww.wikidata.org/entity/,
statements,IMSLP ID,externalid,"Keyboard Sonata in G major, K.432 (Scarlatti, Domenico)",https://imslp.org/wiki/,
statements,VIAF ID,externalid,293136671,https://viaf.org/viaf/,
statements,form of creative work,item,E2chmtzQ,,sonata
statements,creator,item,Na5pMDjZ,,Domenico Scarlatti
statements,adapted by,item,HYB4oG2D,,Louis Köhler
statements,adapted by,item,S2wjk8Yx,,Alessandro Longo
statements,adapted by,item,YdWwzL5r,,Carl Czerny
