category,faam_property,type,value,base_url,label
metadata,label,string,Ospedale della Pietà,,
metadata,label,string,Ospedale della Pietà,,
metadata,description,string,"convent, orphanage, and music school in Venice",,
metadata,id,id,XbT2xKpC,,
metadata,nodegoat_id,id,15991073,,
metadata,qid,externalid,Q1816328,http://wwww.wikidata.org/entity/,
metadata,aliases,string,Pio Ospedale della Pietà,,
metadata,aliases,string,Ospedale della Pietà,,
statements,place,item,MDWRhZ8K,,Venice
statements,country,item,7isyBsAv,,Italy
