category,faam_property,type,value,base_url,label
metadata,label,string,"Quatre études, Op. 7",,
metadata,label,string,"4 Etudes, K009",,
metadata,description,string,collection of études composed by Igor Stravinsky,,
metadata,id,id,bGwYCBeK,,
metadata,nodegoat_id,id,16004199,,
metadata,aliases,string,"Quatre études, Op. 7",,
metadata,aliases,string,"Four Etudes, op. 7",,
metadata,aliases,string,"4 Etudes, K009",,
metadata,qid,externalid,Q3413524,http://wwww.wikidata.org/entity/,
statements,IMSLP ID,externalid,"4 Etudes, K009 (Stravinsky, Igor)",https://imslp.org/wiki/,
statements,VIAF ID,externalid,292481976,https://viaf.org/viaf/,
statements,form of creative work,item,CmqENXaQ,,étude
statements,creator,item,nKP9cAbn,,Igor Stravinsky
