category,faam_property,type,value,base_url,label
metadata,label,string,Sonata K. 21,,
metadata,label,string,"Keyboard Sonata in D major, K.21",,
metadata,description,string,sonata by Domenico Scarlatti,,
metadata,id,id,UBAkRkba,,
metadata,nodegoat_id,id,16003413,,
metadata,aliases,string,Sonata K. 21,,
metadata,qid,externalid,Q74594928,http://wwww.wikidata.org/entity/,
statements,IMSLP ID,externalid,"Keyboard Sonata in D major, K.21 (Scarlatti, Domenico)",https://imslp.org/wiki/,
statements,VIAF ID,externalid,293768831,https://viaf.org/viaf/,
statements,form of creative work,item,E2chmtzQ,,sonata
statements,creator,item,Na5pMDjZ,,Domenico Scarlatti
statements,adapted by,item,YdWwzL5r,,Carl Czerny
