category,faam_property,type,value,base_url
metadata,label,string,capriccio,
metadata,label,string,compilation album,
metadata,description,string,"piece of music, usually fairly free in form and of a lively character",
metadata,nodegoat_id,id,15998778,
metadata,qid,externalid,Q876812,http://wwww.wikidata.org/entity/
metadata,aliases,string,caprices,
metadata,aliases,string,capri,
metadata,aliases,string,capricci,
metadata,aliases,string,caprice,
metadata,aliases,string,capriccio,
