category,faam_property,type,value,base_url
metadata,label,string,canon,
metadata,description,string,contrapuntal form of music involving a self-harmonizing theme with imitations offset in time,
metadata,aliases,string,musical canon,
metadata,aliases,string,canon,
metadata,qid,externalid,Q53831,http://wwww.wikidata.org/entity/
metadata,nodegoat_id,id,16002815,
