category,faam_property,type,value,base_url,label
metadata,label,string,L'art de toucher le clavecin,,
metadata,label,string,L'art de toucher le clavecin,,
metadata,description,string,book by François Couperin,,
metadata,id,id,MYrDfGsq,,
metadata,nodegoat_id,id,16002119,,
metadata,aliases,string,L'art de toucher le clavecin,,
metadata,qid,externalid,Q3817964,http://wwww.wikidata.org/entity/,
statements,IMSLP ID,externalid,"L'Art de toucher le clavecin (Couperin, François)",https://imslp.org/wiki/,
statements,VIAF ID,externalid,185250979,https://viaf.org/viaf/,
statements,form of creative work,item,RHxmTGG2,,dance music
statements,form of creative work,item,NjSVdz7G,,romance
statements,creator,item,Z5NoBG6x,,François Couperin
