category,faam_property,type,value,base_url
metadata,label,string,Czech Republic,
metadata,label,string,Czech Republic,
metadata,description,string,country in Central Europe,
metadata,id,id,7pXkvEco,
metadata,nodegoat_id,id,15998716,
metadata,qid,externalid,Q213,http://wwww.wikidata.org/entity/
metadata,aliases,string,CZE,
metadata,aliases,string,CZ,
metadata,aliases,string,Czechia,
metadata,aliases,string,CZR,
metadata,aliases,string,Czech Republic,
