category,faam_property,type,value,base_url
metadata,label,string,Grand Duchy of Mecklenburg-Schwerin,
metadata,description,string,grand duchy,
metadata,aliases,string,Mecklenburg-Schwerin,
metadata,aliases,string,Duchy of Mecklenburg-Schwerin,
metadata,aliases,string,Grand Duchy of Mecklenburg-Schwerin,
metadata,qid,externalid,Q158445,http://wwww.wikidata.org/entity/
metadata,nodegoat_id,id,15998254,
