category,faam_property,type,value,base_url,label
metadata,label,string,Piano Concerto No. 1,,
metadata,label,string,"Piano Concerto No.1, Op.11",,
metadata,description,string,piano concerto by Carl Maria von Weber,,
metadata,nodegoat_id,id,16002553,,
metadata,aliases,string,Piano Concerto in C major,,
metadata,aliases,string,Piano Concerto No. 1,,
metadata,qid,externalid,Q11331308,http://wwww.wikidata.org/entity/,
statements,IMSLP ID,externalid,"Piano Concerto No.1 in C major, Op.11 (Weber, Carl Maria von)",https://imslp.org/wiki/,
statements,form of creative work,item,e6nLCMMw,,piano concerto
statements,creator,item,XYEb9h53,,Carl Maria von Weber
