category,faam_property,type,value,base_url,label
metadata,label,string,Sonata K. 260,,
metadata,label,string,"Keyboard Sonata in G major, K.260",,
metadata,description,string,sonata by Domenico Scarlatti,,
metadata,id,id,e49pA5j9,,
metadata,nodegoat_id,id,16003653,,
metadata,aliases,string,Sonata K. 260,,
metadata,qid,externalid,Q67199964,http://wwww.wikidata.org/entity/,
statements,IMSLP ID,externalid,"Keyboard Sonata in G major, K.260 (Scarlatti, Domenico)",https://imslp.org/wiki/,
statements,VIAF ID,externalid,182873548,https://viaf.org/viaf/,
statements,form of creative work,item,E2chmtzQ,,sonata
statements,creator,item,Na5pMDjZ,,Domenico Scarlatti
statements,adapted by,item,YdWwzL5r,,Carl Czerny
