category,faam_property,type,value,base_url
metadata,label,string,ballet,
metadata,label,string,Marian hymn,
metadata,description,string,a theatrical work that uses ballet dancing (not a genre),
metadata,id,id,eijiWF3A,
metadata,nodegoat_id,id,15998756,
metadata,qid,externalid,Q15079786,http://wwww.wikidata.org/entity/
metadata,aliases,string,ballet work,
metadata,aliases,string,ballet,
