category,faam_property,type,value,base_url,label
metadata,label,string,Ludwig Maximilian University of Munich,,
metadata,description,string,"public university in Munich, Germany",,
metadata,aliases,string,LMU,,
metadata,aliases,string,University of Munich,,
metadata,aliases,string,LMU Munich,,
metadata,aliases,string,Munich University,,
metadata,aliases,string,Ludwig-Maximilians-Universität,,
metadata,aliases,string,Ludwig-Maximilians - University of Munich,,
metadata,aliases,string,Ludwig-Maximilians-Universität München,,
metadata,aliases,string,Ludwig-Maximilians-University of Munich,,
metadata,aliases,string,Ludwig-Maximilians-Universität München,,
metadata,qid,externalid,Q55044,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,15991051,,
statements,place,item,nN8Xvyro,,
statements,place,item,JUy7T4KK,,
statements,place,item,ndwv66mQ,,München
statements,country,item,CTNhzr7a,,Germany
