category,faam_property,type,value,base_url
metadata,label,string,chamber music,
metadata,label,string,chamber music,
metadata,description,string,form of classical music composed for a small group of instruments,
metadata,id,id,6kwYh3HH,
metadata,nodegoat_id,id,15996280,
metadata,qid,externalid,Q189201,http://wwww.wikidata.org/entity/
metadata,aliases,string,chamber music,
