category,faam_property,type,value,base_url,label
metadata,label,string,"Hungarian Rhapsody No.9, S.244/9",,
metadata,description,string,composition by Franz Liszt,,
metadata,aliases,string,Hungarian Rhapsody No. 9,,
metadata,aliases,string,Pesther Carneval,,
metadata,aliases,string,Le carnaval de Pesth,,
metadata,qid,externalid,Q5942833,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,16004218,,
statements,IMSLP ID,externalid,"Hungarian Rhapsody No.9, S.244/9 (Liszt, Franz)",https://imslp.org/wiki/,
statements,form of creative work,item,DsBHiL3K,,rhapsody
statements,form of creative work,item,fCPKhUxw,,piano music
statements,creator,item,6iVvX3mY,,Franz Liszt
statements,adapted by,item,Xqd8kuF3,,Eugen d'Albert
