category,faam_property,type,value,base_url,label
metadata,label,string,slur,,
metadata,label,string,slur,,
metadata,description,string,symbol in musical notation,,
metadata,nodegoat_id,id,15996294,,
metadata,qid,externalid,Q863575,http://wwww.wikidata.org/entity/,
metadata,aliases,string,slur,,
statements,subclass of,item,CPJ2a2C2,,articulation
statements,instance of,item,N2f5NSgz,,musical notation
statements,musical parameter,item,72sFir89,,duration
statements,musical parameter,item,k5PWRY6Q,,timbre
statements,used by,item,2ZAuwsSp,,conductor
statements,used by,item,GoiPpGap,,performing artist
statements,used by,item,45qo3Fj3,,music editor
