category,faam_property,type,value,base_url
metadata,label,string,orchestra,
metadata,label,string,orchestra,
metadata,description,string,large instrumental ensemble,
metadata,id,id,g7hgtzmM,
metadata,nodegoat_id,id,15990828,
metadata,qid,externalid,Q42998,http://wwww.wikidata.org/entity/
metadata,aliases,string,orchestra,
