category,faam_property,type,value,base_url,label
metadata,label,string,con sordina,,
metadata,description,string,device fitted to a musical instrument to alter the sound produced,,
metadata,aliases,string,mute,,
metadata,qid,externalid,Q941882,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,16003960,,
statements,subclass of,item,dcpEysXL,,musical instrument part
statements,instance of,item,Bir7HzXZ,,musical instrument part
statements,instance of,item,fxtj72S3,,musical notation
statements,musical parameter,item,4AMPVsN8,,timbre
statements,used by,item,AcFWzeQH,,conductor
statements,used by,item,oMERLdSN,,performer
