category,faam_property,type,value,base_url,label
metadata,label,string,chord symbol,,
metadata,description,string,system for naming chords,,
metadata,aliases,string,chord name,,
metadata,aliases,string,chord names and symbols,,
metadata,aliases,string,chord symbol,,
metadata,qid,externalid,Q1504804,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,15992136,,
statements,instance of,item,fxtj72S3,,musical notation
statements,instance of,item,Mk25KX72,,music theory
statements,musical parameter,item,2kxvrpzm,,pitch
statements,used by,item,9QaFAsRL,,scholar (owner)
statements,used by,item,6UPEJgTQ,,editor
statements,used by,item,oMERLdSN,,performer
