category,faam_property,type,value,base_url,label
metadata,label,string,Magdalen College,,
metadata,description,string,constituent college of the University of Oxford in England,,
metadata,aliases,string,The President and Fellows of the College of St Mary Magdalen in the University of Oxford,,
metadata,aliases,string,"Magdalen College, Oxford",,
metadata,aliases,string,Magdalen College,,
metadata,qid,externalid,Q81162,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,15991063,,
statements,place,item,YCA6PuiY,,
statements,place,item,G55Yyhx6,,
statements,country,item,KmPGztnu,,United Kingdom
