category,faam_property,type,value,base_url
metadata,label,string,piccolo,
metadata,label,string,piccolo,
metadata,description,string,small flute sounding an octave higher than the C concert flute,
metadata,id,id,CECFGFcb,
metadata,nodegoat_id,id,15990841,
metadata,qid,externalid,Q83509,http://wwww.wikidata.org/entity/
metadata,aliases,string,piccolo,
