category,faam_property,type,value,base_url,label
metadata,label,string,Ghent University,,
metadata,label,string,Ghent University,,
metadata,description,string,Dutch-speaking university in Belgium,,
metadata,id,id,GWNpR6dv,,
metadata,nodegoat_id,id,15991058,,
metadata,qid,externalid,Q1137665,http://wwww.wikidata.org/entity/,
metadata,aliases,string,UGent,,
metadata,aliases,string,University of Ghent,,
metadata,aliases,string,Universiteit Gent,,
metadata,aliases,string,ugent.be,,
metadata,aliases,string,State University of Ghent,,
metadata,aliases,string,Ghent University,,
statements,place,item,nPpdkcAP,,Ghent
statements,country,item,QbfXawnE,,Belgium
statements,country,item,ZvjsCjDf,,Kingdom of the Netherlands
statements,country,item,QbfXawnE,,Belgium
