category,faam_property,type,value,base_url,label
metadata,label,string,cadenza,,
metadata,label,string,cadenza,,
metadata,description,string,improvised or written-out ornamental passage played or sung by a soloist or soloists,,
metadata,nodegoat_id,id,15992176,,
metadata,qid,externalid,Q1069389,http://wwww.wikidata.org/entity/,
metadata,aliases,string,cadenza,,
statements,subclass of,item,A4NPbBsi,,ornament
statements,instance of,item,Zo5CHoti,,musical improvisation
statements,instance of,item,N2f5NSgz,,musical notation
statements,musical parameter,item,Cf64Khds,,pitch
statements,musical parameter,item,72sFir89,,duration
statements,used by,item,GoiPpGap,,performing artist
statements,used by,item,45qo3Fj3,,music editor
