category,faam_property,type,value,base_url,label
metadata,label,string,Sonata K. 66,,
metadata,label,string,"Keyboard Sonata in B-flat major, K.66",,
metadata,description,string,sonata by Domenico Scarlatti,,
metadata,id,id,5Nek7wth,,
metadata,nodegoat_id,id,16003458,,
metadata,aliases,string,"Keyboard Sonata in B-flat major, L.496",,
metadata,aliases,string,Sonata K. 66,,
metadata,qid,externalid,Q78242987,http://wwww.wikidata.org/entity/,
statements,IMSLP ID,externalid,"Keyboard Sonata in B-flat major, K.66 (Scarlatti, Domenico)",https://imslp.org/wiki/,
statements,VIAF ID,externalid,293865482,https://viaf.org/viaf/,
statements,form of creative work,item,E2chmtzQ,,sonata
statements,creator,item,Na5pMDjZ,,Domenico Scarlatti
statements,adapted by,item,YdWwzL5r,,Carl Czerny
statements,adapted by,item,S2wjk8Yx,,Alessandro Longo
