category,faam_property,type,value,base_url,label
metadata,label,string,Sonata K. 444,,
metadata,label,string,"Keyboard Sonata in D minor, K.444",,
metadata,description,string,sonata by Domenico Scarlatti,,
metadata,id,id,8e6yWQkU,,
metadata,nodegoat_id,id,16003837,,
metadata,aliases,string,"Keyboard Sonata in D minor, L.420",,
metadata,aliases,string,Sonata K. 444,,
metadata,qid,externalid,Q74594852,http://wwww.wikidata.org/entity/,
statements,IMSLP ID,externalid,"Keyboard Sonata in D minor, K.444 (Scarlatti, Domenico)",https://imslp.org/wiki/,
statements,VIAF ID,externalid,294362684,https://viaf.org/viaf/,
statements,form of creative work,item,E2chmtzQ,,sonata
statements,creator,item,Na5pMDjZ,,Domenico Scarlatti
statements,adapted by,item,YdWwzL5r,,Carl Czerny
statements,adapted by,item,S2wjk8Yx,,Alessandro Longo
