category,faam_property,type,value,base_url
metadata,label,string,Archduchy of Austria,
metadata,description,string,"fief of the Holy Roman Empire, 1453–1806",
metadata,aliases,string,Archduchy of Austria,
metadata,qid,externalid,Q699964,http://wwww.wikidata.org/entity/
metadata,nodegoat_id,id,16004415,
