category,faam_property,type,value,base_url,label
metadata,label,string,Faust,,
metadata,label,string,Faust,,
metadata,description,string,grand opera in five acts by Charles Gounod,,
metadata,id,id,UxDTZZko,,
metadata,nodegoat_id,id,15999811,,
metadata,aliases,string,Margarethe,,
metadata,aliases,string,Margarete,,
metadata,aliases,string,Faust,,
metadata,qid,externalid,Q745951,http://wwww.wikidata.org/entity/,
statements,IMSLP ID,externalid,"Faust_(Gounod,_Charles)",https://imslp.org/wiki/,
statements,VIAF ID,externalid,301045531,https://viaf.org/viaf/,
statements,form of creative work,item,hxYumS2J,,opera
statements,creator,item,ZLvyAzgk,,Charles Gounod
statements,adapted by,item,NQFNyep8,,Eugène Ketterer
statements,adapted by,item,VndR6uKx,,Auguste Durand
statements,based on,item,GchoCb9t,,
