category,faam_property,type,value,base_url
metadata,label,string,sextet,
metadata,label,string,sextet,
metadata,description,string,musical group that consists of 6 people,
metadata,id,id,aWLSfvkc,
metadata,nodegoat_id,id,16002340,
metadata,qid,externalid,Q1944586,http://wwww.wikidata.org/entity/
metadata,aliases,string,sextet,
