category,faam_property,type,value,base_url,label
metadata,label,string,"Hungarian Rhapsody No.2, S.244/2",,
metadata,description,string,Musical piece by Franz Liszt,,
metadata,aliases,string,Hungarian Roidy No. 2,,
metadata,aliases,string,"Hungarian Rhapsody No. 2 in C-sharp Minor, S. 244/2",,
metadata,qid,externalid,Q3040118,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,16004217,,
statements,IMSLP ID,externalid,"Hungarian Rhapsody No.2, S.244/2 (Liszt, Franz)",https://imslp.org/wiki/,
statements,form of creative work,item,DsBHiL3K,,rhapsody
statements,form of creative work,item,fCPKhUxw,,piano music
statements,creator,item,6iVvX3mY,,Franz Liszt
statements,adapted by,item,Xqd8kuF3,,Eugen d'Albert
