category,faam_property,type,value,base_url,label
metadata,label,string,Ricercari sopra li tuoni,,
metadata,description,string,collection of ricercari attributed to Giovanni Pierluigi da Palestrina,,
metadata,aliases,string,Ricercari sopra li tuoni,,
metadata,qid,externalid,Q124310868,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,16002014,,
statements,IMSLP ID,externalid,"Ricercari sopra li tuoni (Palestrina, Giovanni Pierluigi da)",https://imslp.org/wiki/,
statements,VIAF ID,externalid,181652715,https://viaf.org/viaf/,
statements,form of creative work,item,Q75EuSm4,,ricercar
statements,creator,item,nHfR4BAi,,Giovanni Pierluigi da Palestrina
statements,creator,item,DDH7fEFM,,Anonymous
statements,adapted by,item,gMpSya7p,,Alexandre-Étienne Choron
