category,faam_property,type,value,base_url,label
metadata,label,string,Sonata K. 482,,
metadata,label,string,"Keyboard Sonata in F major, K.482",,
metadata,description,string,sonata by Domenico Scarlatti,,
metadata,id,id,3o5xir4A,,
metadata,nodegoat_id,id,16003875,,
metadata,aliases,string,"Keyboard Sonata in F major, L.435",,
metadata,aliases,string,Sonata K. 482,,
metadata,qid,externalid,Q78243891,http://wwww.wikidata.org/entity/,
statements,IMSLP ID,externalid,"Keyboard Sonata in F major, K.482 (Scarlatti, Domenico)",https://imslp.org/wiki/,
statements,VIAF ID,externalid,293361355,https://viaf.org/viaf/,
statements,form of creative work,item,E2chmtzQ,,sonata
statements,creator,item,Na5pMDjZ,,Domenico Scarlatti
statements,adapted by,item,YdWwzL5r,,Carl Czerny
statements,adapted by,item,S2wjk8Yx,,Alessandro Longo
