category,faam_property,type,value,base_url,label
metadata,label,string,"Ein feste Burg ist unser Gott, BWV 80",,
metadata,label,string,"Ein feste Burg ist unser Gott, BWV 80",,
metadata,description,string,chorale cantata by Johann Sebastian Bach,,
metadata,id,id,KqkG5Ci3,,
metadata,nodegoat_id,id,16002794,,
metadata,aliases,string,"Ein feste Burg ist unser Gott, BWV 80",,
metadata,aliases,string,Ein feste Burg ist unser Gott,,
metadata,qid,externalid,Q1305461,http://wwww.wikidata.org/entity/,
statements,IMSLP ID,externalid,"Ein feste Burg ist unser Gott, BWV 80 (Bach, Johann Sebastian)",https://imslp.org/wiki/,
statements,VIAF ID,externalid,174964941,https://viaf.org/viaf/,
statements,form of creative work,item,NnSvhLTL,,chorale prelude
statements,creator,item,QhRQ5LW9,,Johann Sebastian Bach
statements,adapted by,item,6JpKoaDy,,Lambrecht Baumert
statements,based on,item,eJVbmXoN,,
