category,faam_property,type,value,base_url,label
metadata,label,string,Sonata K. 25,,
metadata,label,string,"Keyboard Sonata in F-sharp minor, K.25",,
metadata,description,string,sonata by Domenico Scarlatti,,
metadata,nodegoat_id,id,16003417,,
metadata,aliases,string,"Keyboard Sonata in F-sharp minor, L.481",,
metadata,aliases,string,Sonata K. 25,,
metadata,qid,externalid,Q67199899,http://wwww.wikidata.org/entity/,
statements,IMSLP ID,externalid,"Keyboard Sonata in F-sharp minor, K.25 (Scarlatti, Domenico)",https://imslp.org/wiki/,
statements,VIAF ID,externalid,292930765,https://viaf.org/viaf/,
statements,form of creative work,item,E2chmtzQ,,sonata
statements,creator,item,Na5pMDjZ,,Domenico Scarlatti
statements,adapted by,item,2ScauwuK,,Amédée Méreaux
statements,adapted by,item,S2wjk8Yx,,Alessandro Longo
statements,adapted by,item,8W3GQvBB,,Thomas Dunhill
statements,adapted by,item,YdWwzL5r,,Carl Czerny
