category,faam_property,type,value,base_url,label
metadata,label,string,"Images, Book 2",,
metadata,description,string,suite of 6 piano pieces by Claude Debussy,,
metadata,aliases,string,Images,,
metadata,qid,externalid,Q1132712,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,16002431,,
statements,IMSLP ID,externalid,"Images, 2ème série (Debussy, Claude)",https://imslp.org/wiki/,
statements,VIAF ID,externalid,178572051,https://viaf.org/viaf/,
statements,form of creative work,item,KdGKqPWR,,piano cycle
statements,form of creative work,item,6wpp746x,,programme music
statements,creator,item,EzW7C9iv,,Claude Debussy
