category,faam_property,type,value,base_url,label
metadata,label,string,Sonata K. 3,,
metadata,label,string,"Keyboard Sonata in A minor, K.3",,
metadata,description,string,sonata by Domenico Scarlatti,,
metadata,nodegoat_id,id,16003395,,
metadata,aliases,string,"Keyboard Sonata in A minor, L.387",,
metadata,aliases,string,Sonata K. 3,,
metadata,qid,externalid,Q67199888,http://wwww.wikidata.org/entity/,
statements,IMSLP ID,externalid,"Keyboard Sonata in A minor, K.3 (Scarlatti, Domenico)",https://imslp.org/wiki/,
statements,VIAF ID,externalid,292516333,https://viaf.org/viaf/,
statements,form of creative work,item,E2chmtzQ,,sonata
statements,creator,item,Na5pMDjZ,,Domenico Scarlatti
statements,adapted by,item,8W3GQvBB,,Thomas Dunhill
statements,adapted by,item,YdWwzL5r,,Carl Czerny
statements,adapted by,item,S2wjk8Yx,,Alessandro Longo
