category,faam_property,type,value,base_url,label
metadata,label,string,realization of figured bass,,
metadata,label,string,realization of figured bass,,
metadata,description,string,practice of expanding figured bass notation into a full accompaniment,,
metadata,nodegoat_id,id,15992191,,
metadata,qid,externalid,Q96401348,http://wwww.wikidata.org/entity/,
metadata,aliases,string,realization,,
metadata,aliases,string,figured bass realization,,
metadata,aliases,string,realization of figured bass,,
statements,subclass of,item,2Wh3HwBY,,figured bass
statements,subclass of,item,gzWrwBKc,,instrumentation
statements,instance of,item,Sdw2foGQ,,music theory
statements,instance of,item,aB3G93He,,musical technique
statements,instance of,item,Zo5CHoti,,musical improvisation
statements,musical parameter,item,Cf64Khds,,pitch
statements,musical parameter,item,72sFir89,,duration
statements,used by,item,GoiPpGap,,performing artist
statements,used by,item,45qo3Fj3,,music editor
statements,used by,item,NgFpoygv,,scholar
