category,faam_property,type,value,base_url
metadata,label,string,bass drum,
metadata,label,string,bass drum,
metadata,description,string,percussion instrument,
metadata,nodegoat_id,id,15990852,
metadata,qid,externalid,Q211028,http://wwww.wikidata.org/entity/
metadata,aliases,string,kick drum,
metadata,aliases,string,bass drum,
