category,faam_property,type,value,base_url,label
metadata,label,string,transliteration,,
metadata,label,string,transliteration,,
metadata,description,string,conversion of a text from one script to another,,
metadata,id,id,5cGY6iAh,,
metadata,nodegoat_id,id,15992184,,
metadata,qid,externalid,Q134550,http://wwww.wikidata.org/entity/,
metadata,aliases,string,transliteration,,
statements,subclass of,item,eHYWo9ba,,translation
statements,musical parameter,item,k5PWRY6Q,,timbre
statements,used by,item,GoiPpGap,,performing artist
statements,used by,item,ipShXcQo,,librettist
